loa,lb,bt,cb,resistance_n,total_mass_kg,stability_margin,feasible,reason
2.4217214581957376,1.7154047996742698,4.459619019381177,0.39945004205346746,40.58435257745321,166.69858160243228,0.041003111484864296,True,
5.410434565140603,1.9209890355084827,5.204969663157832,0.36511889997494296,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.7054739193549695,2.536788212457015,3.475079778723726,0.4302722160999502,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.584164607386995,3.6908743069136407,4.843158946258529,0.38518012435545346,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.9947660675104304,2.8201622149939576,3.4549369425829535,0.5836044187573798,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.594140986255856,3.3135753341080467,3.368773111591972,0.4827260331301988,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.3160807059131936,2.441498011755057,5.2179493510163315,0.4124352288308488,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.123 m³
4.476273426434972,2.255375281470626,5.2764438534023705,0.3900181808614489,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.442217036034365,1.8193569633548037,3.2469226680041743,0.5142783213425324,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.924477059036441,2.0750148263869668,3.0255632400725023,0.48073632522197063,14.87334251209959,199.2056218175963,0.0748446167898768,True,
2.6768850349575724,3.776859040037798,5.11419329313196,0.47247920280591454,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.095 m³
4.329215291821379,2.2147132592271026,4.008999613788105,0.5518815374502477,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.532081399089033,2.041731654109013,3.6212021283205775,0.5434016178528616,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.575515229876149,2.4782439902088753,2.842438580601745,0.5590362778296246,20.55575021930764,172.38375036186284,0.11154000256964525,True,
1.7295042672249947,3.2521703813295884,2.8224450437620616,0.41604891074906925,1000000.0,1000000.0,-1000000.0,False,중량 141.5 kg에 필요한 배수용적 0.138 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
5.643744874497298,1.9763453267788247,5.245264559610273,0.4042860447454134,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.147954085018013,2.4665597180861343,4.386827241943764,0.5533911997003269,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
